Religion,,A006,F001,F004,F005,F007,F009,F010,F050,F052,F062,F063,B009,E217,E218,E219,I001,A027,A029,A030,A032,A034,A035,A038,A039,A040,A041,A042,A043B,A044,A045,A165,A168,A168A,F022,A170,A173,E040,E041,F051,F053,F054,F064,F198,A025,A026,A046,A047,A048,A049,D018,D019,D022,D023,D024,D059,D060,D061,D081,E290,F114A,F114B,F114C,F114D,F114E,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F128,F135A,F028,F028B,F029,F031,F032,F033,F065,F066,F067,F194,E220,E222,F202,A065,A098,E069_51,F102,F103,F104,F105,B017,F003,F051.1,F053.1,F054.1,F057,F060,A124_12,F203,F204,F205,G007_35_B,F025,F025_WVS,Religion
Armenian Apostolic Church,15083,1,0,0,0,0,0,0,1,0,0,10,0,10,10,0,10,1,0,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,1,10,1,4,1,1,1,8,1,1,1,5,1,1,1,0,0,1,3,1,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,4,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,11687,1,1,0,0,0,0,0,1,1,0,8,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,1,4,6,7,3,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,2,2,2,0,0,0,2,0,0,0,0,5,2,1,1,1,2,8,7,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,12394,2,1,0,0,0,0,0,1,1,0,10,2,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,4,1,2,0,0,2,3,3,5,3,1,1,1,1,0,1,2,0,0,0,0,1,1,0,1,2,2,2,0,0,0,4,0,0,0,0,2,3,3,1,1,5,3,2,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,14421,1,1,0,0,0,0,0,1,0,0,7,0,10,10,0,10,0,0,1,1,0,0,0,0,0,1,1,1,0,0,2,0,8,0,9,3,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,1,1,1,1,0,1,4,1,1,1,1,1,1,1,0,0,1,8,3,0,0,0,0,0,0,0,0,10,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,4,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,14781,1,0,0,0,0,0,0,1,0,0,10,0,10,10,0,5,1,0,1,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,5,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,3,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,15066,2,0,0,0,0,0,0,1,0,0,10,0,10,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,8,8,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,13833,1,0,0,0,0,0,0,1,0,0,10,0,9,8,0,2,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2,0,1,0,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,1,1,1,1,0,1,1,1,1,1,1,3,1,1,0,0,1,4,8,0,0,0,0,0,0,0,0,8,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,2,4,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,14624,1,0,0,0,0,0,0,1,0,0,10,0,10,10,0,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,1,0,1,1,1,1,1,1,3,1,1,1,1,1,1,0,0,1,6,3,0,0,0,0,0,0,0,0,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,13104,2,1,0,0,0,0,0,1,1,0,10,2,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,2,2,0,0,2,8,10,8,7,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,2,2,2,0,0,0,4,0,0,0,0,8,5,10,4,1,5,8,9,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,14628,1,0,0,0,0,0,0,1,0,0,10,0,10,10,0,8,1,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,8,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,5,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,0,0,1,8,1,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,12031,1,2,0,0,0,0,0,1,1,0,10,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,3,4,2,0,0,2,6,10,9,7,0,0,1,1,0,1,2,0,0,0,0,1,0,0,1,2,3,3,0,0,0,1,0,0,0,0,1,3,3,3,6,6,6,8,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,13246,2,1,0,0,0,0,0,1,1,0,10,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,1,1,0,0,1,1,2,9,8,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,2,2,3,0,0,0,10,0,0,0,0,10,10,1,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,14461,2,1,0,0,0,0,0,1,0,0,10,0,8,7,0,3,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,0,2,0,1,3,8,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,8,8,2,2,0,5,9,3,1,2,2,6,9,9,0,0,3,6,4,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,3,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,15649,1,0,0,0,0,0,0,1,0,0,10,0,8,10,0,10,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,7,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,0,0,1,3,1,0,0,0,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,13696,4,1,0,0,0,0,0,1,0,0,9,0,9,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,1,1,1,1,0,1,1,1,1,1,1,9,1,1,0,0,1,4,8,0,0,0,0,0,0,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,15608,1,0,0,0,0,0,0,1,0,0,10,0,10,10,0,10,0,0,1,1,0,1,0,1,1,0,0,0,0,0,2,0,0,0,5,10,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,1,3,3,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,3,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,12370,2,2,0,0,0,0,0,1,1,0,8,2,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,3,1,2,0,0,2,7,9,4,8,1,1,1,1,0,1,2,0,0,0,0,1,0,1,1,1,1,3,0,0,0,2,0,0,0,0,8,9,1,1,3,8,6,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,11885,2,1,0,0,0,0,0,1,1,0,7,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,3,1,2,0,0,2,6,6,5,8,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,2,3,3,0,0,0,0,0,0,0,0,8,3,0,1,1,3,3,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,14332,1,1,0,0,0,0,0,1,0,0,10,0,10,10,0,7,0,0,1,0,0,1,1,1,1,0,0,0,0,0,2,0,10,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,3,1,0,0,0,0,0,0,0,0,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,15311,1,0,0,0,0,0,0,1,0,0,10,0,10,10,0,10,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,10,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,8,1,0,0,0,0,0,0,0,0,10,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,14467,1,2,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,2,0,2,0,7,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,1,1,1,1,0,1,3,1,1,1,4,4,4,1,0,0,1,3,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,3,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,11701,2,1,0,0,0,0,0,1,1,0,5,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,3,2,0,0,2,3,3,3,5,1,0,0,1,0,2,2,0,0,0,0,1,0,1,1,1,2,2,0,0,0,3,0,0,0,0,3,3,3,1,1,1,7,6,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,13528,1,1,0,0,0,0,0,0,0,0,10,0,5,5,0,4,0,0,1,1,0,0,0,0,1,1,0,1,0,0,2,0,10,0,1,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,1,2,1,0,1,1,1,1,1,1,5,2,1,0,0,1,8,2,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,13349,2,2,0,0,0,0,0,1,1,0,7,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,2,2,0,0,2,1,1,3,5,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,2,2,2,0,0,0,3,0,0,0,0,3,3,1,1,1,5,5,5,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,11767,0,3,0,0,0,0,0,1,1,0,10,2,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,3,0,2,0,0,2,1,1,2,10,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,2,1,1,0,0,0,10,0,0,0,0,10,10,1,1,5,7,7,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,14954,1,0,0,0,0,0,0,1,0,0,10,0,1,9,0,10,1,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,0,0,4,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5,7,1,0,0,0,0,0,0,0,0,10,0,3,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,4,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,14556,1,0,0,0,0,0,0,1,0,0,10,0,10,10,0,5,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,3,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,5,1,1,1,1,1,1,1,1,1,1,1,1,6,10,1,0,0,5,7,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,4,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,11489,1,2,0,0,0,0,0,1,0,0,5,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2,4,2,0,0,2,5,5,5,3,0,0,0,1,0,2,1,0,0,0,0,0,1,1,0,1,2,1,0,0,0,2,0,0,0,0,3,2,3,4,4,8,9,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,12705,2,1,0,0,0,0,0,1,1,0,10,2,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,2,2,0,0,2,8,10,8,7,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,2,2,2,0,0,0,4,0,0,0,0,8,5,10,4,1,5,8,5,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,14985,2,0,0,0,0,0,0,1,0,0,10,0,10,10,0,8,1,0,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,2,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,12803,2,1,0,0,0,0,0,1,1,0,10,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,3,1,1,0,0,2,8,5,5,10,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,3,3,0,0,0,1,0,0,0,0,5,1,4,1,1,5,5,9,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,12403,1,2,0,0,0,0,0,1,0,0,8,2,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,4,1,0,0,1,2,3,4,8,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,2,2,0,0,0,1,0,0,0,0,1,1,1,1,1,3,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,14669,1,0,0,0,0,0,0,1,0,0,10,0,5,10,0,5,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,10,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,1,1,1,1,1,1,1,5,1,1,1,5,5,10,1,0,0,1,8,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,12817,3,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,2,1,2,0,0,2,8,5,6,10,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2,2,3,0,0,0,1,0,0,0,0,1,4,1,1,1,1,5,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,11597,1,1,0,0,0,0,0,1,1,0,10,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,4,2,0,0,0,5,4,5,7,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,2,2,4,0,0,0,2,0,0,0,0,4,4,1,1,1,1,1,1,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,14176,2,1,0,0,0,0,0,1,0,0,3,0,10,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,7,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,1,1,1,0,1,1,1,1,1,0,0,7,1,0,0,3,4,8,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,11951,1,1,0,0,0,0,0,1,1,0,10,2,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,3,1,2,0,0,2,1,4,1,10,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,3,3,1,0,0,0,10,0,0,0,0,10,10,10,10,10,10,4,5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,13357,2,2,0,0,0,0,0,1,1,0,5,2,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,3,1,2,0,0,2,4,3,3,8,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,3,0,0,0,0,3,2,3,1,4,0,2,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,15686,1,0,0,0,0,0,0,1,0,0,10,0,10,9,0,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,1,0,1,1,1,1,1,1,1,1,1,3,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,14976,1,0,0,0,0,0,0,1,0,0,10,0,6,5,0,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,4,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,0,0,1,7,2,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,14125,1,1,0,0,0,0,0,1,0,0,10,0,7,10,0,7,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,5,0,7,7,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,1,1,7,5,0,1,1,5,1,5,1,10,1,5,0,0,7,2,2,0,0,0,0,0,0,0,0,7,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,2,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,13604,2,1,0,0,0,0,0,1,0,0,10,0,8,7,0,5,0,1,1,0,1,0,1,0,0,1,0,0,0,0,2,0,1,0,3,8,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,1,1,5,1,0,1,1,1,1,1,1,5,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,4,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,15603,1,0,0,0,0,0,0,1,0,0,10,0,10,10,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,1,5,1,1,1,1,5,5,1,1,1,1,5,1,1,0,0,5,4,1,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,2,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,11519,2,1,0,0,0,0,0,1,1,0,9,2,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,3,1,2,0,0,2,1,1,5,10,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2,2,1,3,0,0,0,1,0,0,0,0,10,1,8,1,1,1,1,10,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,11629,3,2,0,0,0,0,0,1,0,0,4,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,2,1,2,0,0,1,1,5,5,8,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,2,2,2,0,0,0,9,0,0,0,0,10,9,1,1,2,5,2,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,233208,1,0,0,0,0,0,0,1,0,0,10,0,10,9,0,9,1,0,1,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,1,1,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,1,1,1,1,1,1,0,1,1,1,0,5,3,1,1,0,0,4,7,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,0,0,2,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,15537,1,0,0,0,0,0,0,1,0,0,10,0,10,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,14690,1,0,0,0,0,0,0,1,0,0,10,0,10,10,0,10,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,8,8,0,0,0,0,0,0,0,0,10,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,15169,2,0,0,0,0,0,0,1,0,0,5,0,10,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,7,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,5,1,1,1,2,1,2,1,1,1,1,1,2,1,3,1,0,0,1,7,6,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,1,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,13716,1,2,0,0,0,0,0,1,0,0,7,0,9,10,0,5,0,0,1,1,0,0,0,1,0,0,1,1,0,0,2,0,4,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,1,1,0,3,1,1,1,1,1,9,1,1,0,0,1,3,8,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,4,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,12961,2,3,0,0,0,0,0,1,1,0,7,2,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,3,1,2,0,0,1,7,6,5,8,0,1,1,1,0,1,2,0,0,0,0,1,1,1,1,0,1,3,0,0,0,1,0,0,0,0,5,5,1,1,1,10,5,5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,15145,1,0,0,0,0,0,0,1,0,0,10,0,10,10,0,10,0,0,1,0,0,1,0,1,1,1,0,0,0,0,2,0,0,0,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,5,1,1,1,5,1,1,1,10,1,1,1,1,1,1,1,0,0,1,8,2,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,13817,2,3,0,0,0,0,0,1,0,0,10,0,4,6,0,6,0,0,1,1,0,1,1,0,0,0,1,0,0,0,2,0,5,0,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,10,3,1,1,0,1,3,3,1,1,3,3,1,1,0,0,1,7,6,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,3,30202001,Armenian Apostolic Church
Armenian Apostolic Church,11634,2,2,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,3,1,2,0,0,1,7,8,4,9,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,3,0,0,0,1,0,0,0,0,6,6,1,1,1,1,5,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,30202001,Armenian Apostolic Church
