Religion,,A006,F001,F004,F005,F007,F009,F010,F050,F052,F062,F063,B009,E217,E218,E219,I001,A027,A029,A030,A032,A034,A035,A038,A039,A040,A041,A042,A043B,A044,A045,A165,A168,A168A,F022,A170,A173,E040,E041,F051,F053,F054,F064,F198,A025,A026,A046,A047,A048,A049,D018,D019,D022,D023,D024,D059,D060,D061,D081,E290,F114A,F114B,F114C,F114D,F114E,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F128,F135A,F028,F028B,F029,F031,F032,F033,F065,F066,F067,F194,E220,E222,F202,A065,A098,E069_51,F102,F103,F104,F105,B017,F003,F051.1,F053.1,F054.1,F057,F060,A124_12,F203,F204,F205,G007_35_B,F025,F025_WVS,Religion
African traditional religions Ethnic,437456,2,2,0,0,0,0,0,1,0,0,6,0,8,9,0,8,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0,8,0,9,10,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,3,4,5,5,0,5,3,2,3,4,4,3,2,3,0,0,2,2,2,0,0,0,0,0,0,0,0,7,3,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,436330,2,1,0,0,0,0,0,1,0,0,9,0,9,8,0,8,0,1,1,0,0,1,0,1,0,0,1,0,0,0,2,0,2,0,8,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,1,5,1,0,1,1,1,3,2,5,4,5,1,0,0,6,2,3,0,0,0,0,0,0,0,0,9,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,435862,3,3,0,0,0,0,0,1,0,0,6,0,6,5,0,4,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,3,0,6,5,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,8,9,7,5,0,10,7,9,7,7,9,2,5,10,0,0,4,3,7,0,0,0,0,0,0,0,0,6,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,441376,2,2,0,0,0,0,0,1,0,0,8,0,10,10,0,4,0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,0,2,0,6,10,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,1,1,8,1,0,1,1,6,1,5,1,5,0,1,0,0,3,4,4,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,435265,2,1,0,0,0,0,0,1,0,0,9,0,3,6,0,4,0,1,0,1,0,0,1,0,1,0,1,0,0,0,2,0,3,0,3,7,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,1,1,5,1,0,1,1,1,1,1,1,5,1,1,0,0,4,3,3,0,0,0,0,0,0,0,0,6,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,4,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,438022,1,2,0,0,0,0,0,1,0,0,10,0,8,7,0,7,0,1,0,0,1,0,0,0,1,0,1,1,0,0,2,0,6,0,5,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,8,1,1,1,0,9,1,1,10,2,2,2,3,1,0,0,4,1,2,0,0,0,0,0,0,0,0,9,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,49732,1,0,0,0,0,0,0,1,0,0,10,0,10,10,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,2,0,0,0,8,10,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,5,1,1,1,1,1,8,7,6,7,1,1,0,0,6,2,2,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,436585,1,1,0,0,0,0,0,1,0,0,10,0,6,8,0,8,0,0,0,1,0,1,0,1,0,1,0,1,0,0,2,0,7,0,6,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,6,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,437406,1,3,0,0,0,0,0,1,0,0,10,0,10,10,0,5,0,1,0,0,0,0,0,1,0,1,1,1,0,0,2,0,1,0,6,10,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,441051,2,3,0,0,0,0,0,1,0,0,10,0,4,6,0,5,0,0,0,1,0,1,0,1,0,0,1,1,0,0,2,0,3,0,2,10,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,2,9,3,0,5,4,1,1,4,4,7,0,2,0,0,3,1,2,0,0,0,0,0,0,0,0,3,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,3,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,437612,1,2,0,0,0,0,0,1,0,0,5,0,6,7,0,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0,8,0,8,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,4,4,4,0,4,3,3,2,3,4,3,4,4,0,0,3,2,4,0,0,0,0,0,0,0,0,6,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,436373,1,1,0,0,0,0,0,1,0,0,10,0,10,6,0,6,0,0,1,0,0,0,0,1,1,0,1,1,0,0,2,0,10,0,3,8,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,1,1,1,2,0,1,4,2,1,1,4,4,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,10,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,3,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,50054,2,0,0,0,0,0,0,1,0,0,10,0,0,10,0,10,1,0,0,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,10,10,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,1,1,1,10,1,1,10,1,1,10,1,1,10,1,1,0,0,10,7,2,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,440887,3,2,0,0,0,0,0,1,0,0,10,0,6,5,0,5,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,6,0,7,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,6,6,7,4,0,6,5,6,5,5,5,5,0,6,0,0,5,7,7,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,437719,1,3,0,0,0,0,0,1,0,0,6,0,7,6,0,6,0,1,1,1,0,0,0,0,1,0,0,1,0,0,2,0,5,0,7,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,3,4,3,0,2,2,3,2,3,2,3,3,2,0,0,2,2,4,0,0,0,0,0,0,0,0,7,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,50171,1,0,0,0,0,0,0,1,0,0,10,0,7,8,0,7,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,9,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,3,1,1,3,2,1,10,1,1,9,7,1,10,8,3,0,0,10,4,4,0,0,0,0,0,0,0,0,6,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,441908,4,3,0,0,0,0,0,1,0,0,10,0,6,6,0,6,0,1,0,1,1,0,1,0,0,0,0,1,0,0,2,0,3,0,4,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,6,6,5,5,0,5,5,5,5,5,5,5,0,5,0,0,5,7,7,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,436425,2,2,0,0,0,0,0,1,0,0,5,0,5,5,0,6,0,1,0,0,1,0,1,1,0,0,0,1,0,0,2,0,8,0,6,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,6,5,5,5,0,6,5,6,5,5,6,6,6,6,0,0,6,4,4,0,0,0,0,0,0,0,0,6,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,436361,1,1,0,0,0,0,0,1,0,0,10,0,6,5,0,7,0,1,0,1,0,1,0,0,1,0,1,0,0,0,2,0,7,0,7,6,8,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,2,8,5,8,0,8,7,7,6,5,6,8,7,6,0,0,6,2,1,0,0,0,0,0,0,0,0,8,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,2,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,435709,2,2,0,0,0,0,0,1,0,0,9,0,10,7,0,9,0,1,0,1,0,0,1,1,0,0,0,1,0,0,2,0,1,0,3,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,5,2,1,1,0,4,2,4,1,1,4,7,4,1,0,0,9,2,3,0,0,0,0,0,0,0,0,8,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,437563,3,3,0,0,0,0,0,1,0,0,10,0,10,10,0,4,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,10,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,10,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,441247,1,3,0,0,0,0,0,1,0,0,10,0,7,7,0,7,0,0,0,0,0,1,0,0,1,1,1,0,0,0,2,0,4,0,5,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,3,2,5,3,0,2,3,3,1,1,1,1,0,1,0,0,1,6,8,0,0,0,0,0,0,0,0,8,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,437584,1,1,0,0,0,0,0,1,0,0,7,0,9,8,0,9,0,1,1,0,0,0,1,1,0,0,0,1,0,0,2,0,9,0,9,9,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,9,9,8,8,0,8,8,8,9,8,9,8,8,8,0,0,9,2,4,0,0,0,0,0,0,0,0,8,3,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,437480,1,1,0,0,0,0,0,1,0,0,10,0,7,6,0,6,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,10,0,7,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,1,1,9,1,0,1,6,1,1,1,7,9,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,3,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,50564,2,0,0,0,0,0,0,1,0,0,7,0,7,7,0,7,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,7,5,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,7,5,6,6,8,5,7,6,8,7,7,5,7,7,6,0,0,7,4,3,0,0,0,0,0,0,0,0,7,0,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,0,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,436610,2,1,0,0,0,0,0,1,0,0,9,0,0,8,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,2,0,5,0,3,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,3,5,3,0,3,3,2,0,2,0,3,1,2,0,0,2,7,3,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,50067,1,0,0,0,0,0,0,1,0,0,4,0,5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,1,10,1,1,1,1,10,10,10,10,8,1,10,8,7,0,0,10,2,4,0,0,0,0,0,0,0,0,8,0,3,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,4,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,437887,1,2,0,0,0,0,0,1,0,0,10,0,10,7,0,6,0,1,0,0,1,0,1,0,0,1,1,0,0,0,2,0,9,0,10,7,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,7,4,8,5,0,5,6,3,7,1,1,2,4,6,0,0,1,7,2,0,0,0,0,0,0,0,0,10,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,437400,1,3,0,0,0,0,0,1,0,0,10,0,0,6,0,5,0,1,1,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,1,1,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,437294,1,1,0,0,0,0,0,1,0,0,10,0,10,10,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,2,0,10,0,10,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,3,1,6,1,0,1,1,1,1,4,1,6,1,4,0,0,1,2,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,436676,1,3,0,0,0,0,0,1,0,0,8,0,8,10,0,7,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,0,8,0,8,8,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,3,4,6,4,0,5,3,4,6,4,5,3,4,6,0,0,2,2,2,0,0,0,0,0,0,0,0,9,3,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,436025,1,1,0,0,0,0,0,1,0,0,6,0,5,6,0,5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,6,0,5,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,1,1,1,1,0,1,1,1,5,3,4,2,1,2,0,0,1,2,2,0,0,0,0,0,0,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,3,4,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,436280,2,2,0,0,0,0,0,1,0,0,5,0,6,3,0,9,0,1,1,1,0,0,0,0,0,1,0,1,0,0,2,0,6,0,8,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,4,6,8,7,0,8,7,5,3,8,4,1,8,6,0,0,7,3,1,0,0,0,0,0,0,0,0,6,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,437556,2,2,0,0,0,0,0,1,0,0,8,0,7,8,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0,7,0,8,8,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,2,3,3,4,0,1,4,3,2,4,5,4,2,3,0,0,3,2,2,0,0,0,0,0,0,0,0,7,3,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,4,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,437955,3,3,0,0,0,0,0,1,0,0,10,0,10,10,0,10,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,10,0,5,10,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,4,6,4,3,0,7,8,9,7,6,4,3,5,6,0,0,3,7,7,0,0,0,0,0,0,0,0,1,3,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,436564,1,1,0,0,0,0,0,1,0,0,10,0,9,6,0,8,0,1,0,1,1,1,0,0,1,0,0,0,0,0,2,0,4,0,4,7,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,2,3,1,2,0,4,1,3,1,1,1,4,5,1,0,0,7,2,1,0,0,0,0,0,0,0,0,7,3,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,3,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,438153,1,2,0,0,0,0,0,1,0,0,8,0,8,7,0,6,0,1,0,0,1,0,1,0,1,1,0,0,0,0,2,0,4,0,6,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,8,7,9,10,0,10,9,8,10,9,8,10,7,8,0,0,9,1,1,0,0,0,0,0,0,0,0,8,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,436494,1,2,0,0,0,0,0,1,0,0,7,0,9,8,0,10,0,1,1,1,0,1,0,0,0,0,0,1,0,0,2,0,8,0,7,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,10,10,8,9,0,10,9,8,7,8,8,8,6,6,0,0,7,7,4,0,0,0,0,0,0,0,0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,436739,3,2,0,0,0,0,0,1,0,0,8,0,5,7,0,8,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0,3,0,8,8,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,4,6,5,3,0,3,5,2,4,6,4,3,4,5,0,0,6,2,3,0,0,0,0,0,0,0,0,6,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,3,3,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,437692,1,2,0,0,0,0,0,1,0,0,7,0,7,7,0,7,0,1,0,0,1,1,1,0,0,0,0,1,0,0,2,0,10,0,8,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,9,9,4,3,0,8,8,9,8,8,4,3,4,3,0,0,4,4,5,0,0,0,0,0,0,0,0,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,438226,2,1,0,0,0,0,0,1,0,0,10,0,10,10,0,7,0,0,1,1,1,1,0,1,0,0,0,0,0,0,2,0,1,0,7,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,1,2,10,1,0,1,1,1,1,1,1,7,9,10,0,0,8,1,1,0,0,0,0,0,0,0,0,10,2,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,1,1,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,437304,1,2,0,0,0,0,0,1,0,0,10,0,7,7,0,9,0,0,0,0,1,0,0,1,0,1,1,1,0,0,2,0,7,0,9,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,1,1,1,2,0,1,1,1,1,1,1,6,2,2,0,0,3,3,2,0,0,0,0,0,0,0,0,9,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,436675,2,2,0,0,0,0,0,1,0,0,7,0,8,9,0,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,6,8,7,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,6,3,3,6,0,5,5,4,7,6,4,2,4,5,0,0,7,2,2,0,0,0,0,0,0,0,0,8,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,436092,1,1,0,0,0,0,0,1,0,0,10,0,6,7,0,5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,2,0,5,0,1,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,9,8,10,9,0,6,10,9,1,9,5,10,9,10,0,0,6,7,7,0,0,0,0,0,0,0,0,8,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,436420,1,2,0,0,0,0,0,1,0,0,5,0,7,7,0,6,0,1,1,0,1,0,0,0,1,0,0,1,0,0,2,0,7,0,5,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,6,4,2,1,0,5,2,1,2,6,1,1,1,1,0,0,1,7,2,0,0,0,0,0,0,0,0,7,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,436567,2,1,0,0,0,0,0,1,0,0,9,0,5,4,0,4,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2,0,5,0,6,8,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,2,4,2,10,0,2,1,2,2,2,1,1,4,1,0,0,5,2,2,0,0,0,0,0,0,0,0,8,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,1,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,436592,1,3,0,0,0,0,0,1,0,0,4,0,5,5,0,5,0,0,1,0,1,0,1,1,1,0,0,0,0,0,2,0,6,0,6,5,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,6,6,5,5,0,5,5,5,5,6,5,5,5,6,0,0,5,3,3,0,0,0,0,0,0,0,0,6,3,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,2,9,90300000,African traditional religions Ethnic
African traditional religions Ethnic,435070,4,1,0,0,0,0,0,0,0,0,9,0,7,10,0,9,0,0,1,0,1,0,1,0,0,1,0,1,0,0,2,0,10,0,8,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,9,7,5,5,0,10,7,8,9,6,6,7,8,9,0,0,9,4,2,0,0,0,0,0,0,0,0,9,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,9,90300000,African traditional religions Ethnic
Ahl-i Hadith,295919,1,2,0,0,0,0,0,1,1,0,10,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,2,0,0,0,7,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,3,3,0,0,0,1,0,0,0,0,1,1,1,1,1,2,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,1,1,1,0,0,0,0,0,0,0,5,50101015,Ahl-i Hadith
Ahl-i Hadith,296585,1,0,0,0,0,0,0,1,1,0,10,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,2,1,0,0,6,5,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,4,0,0,0,0,2,0,0,0,0,3,1,1,1,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,1,1,1,0,0,0,0,0,0,0,5,50101015,Ahl-i Hadith
Ahl-i Hadith,294112,1,0,0,0,0,0,0,1,1,0,10,2,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,5,50101015,Ahl-i Hadith
Ahl-i Hadith,296084,1,2,0,0,0,0,0,1,1,0,10,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,2,0,0,3,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,2,3,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,5,50101015,Ahl-i Hadith
Ahl-i Hadith,296013,1,2,0,0,0,0,0,1,1,0,10,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,6,4,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,3,4,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0,5,50101015,Ahl-i Hadith
Ahl-i Hadith,295462,1,2,0,0,0,0,0,1,1,0,10,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,3,6,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,1,1,1,0,0,0,0,0,0,0,5,50101015,Ahl-i Hadith
